target,timestamp,time,realTime
"http://curiosiphi:3001/watDiv_100",16743,309,309
"http://curiosiphi:3002/watDiv_100",16743,308,308
"http://curiosiphi:3000/watDiv_100",17060,309,309
"http://curiosiphi:3002/watDiv_100",17061,308,308
"http://curiosiphi:3002/watDiv_100",17063,306,306
"http://curiosiphi:3002/watDiv_100",17065,309,309
"http://curiosiphi:3000/watDiv_100",17375,306,306
"http://curiosiphi:3000/watDiv_100",17376,307,307
"http://curiosiphi:3001/watDiv_100",17376,306,306
"http://curiosiphi:3001/watDiv_100",17377,307,307
"http://curiosiphi:3001/watDiv_100",17686,306,306
"http://curiosiphi:3002/watDiv_100",17687,307,306
"http://curiosiphi:3001/watDiv_100",17688,307,307
"http://curiosiphi:3002/watDiv_100",17690,310,310
"http://curiosiphi:3001/watDiv_100",18000,306,306
"http://curiosiphi:3001/watDiv_100",18001,307,307
"http://curiosiphi:3000/watDiv_100",18002,307,307
"http://curiosiphi:3002/watDiv_100",18003,308,308
"http://curiosiphi:3001/watDiv_100",18313,306,306
"http://curiosiphi:3001/watDiv_100",18314,307,307
"http://curiosiphi:3000/watDiv_100",18315,309,309
"http://curiosiphi:3000/watDiv_100",18318,310,310
"http://curiosiphi:3001/watDiv_100",18633,308,308
"http://curiosiphi:3002/watDiv_100",18634,311,311
"http://curiosiphi:3002/watDiv_100",18635,306,306
"http://curiosiphi:3001/watDiv_100",18635,308,308
"http://curiosiphi:3000/watDiv_100",18948,309,308
"http://curiosiphi:3002/watDiv_100",18949,309,309
"http://curiosiphi:3002/watDiv_100",18950,308,308
"http://curiosiphi:3001/watDiv_100",18950,307,307
"http://curiosiphi:3001/watDiv_100",19266,309,309
"http://curiosiphi:3000/watDiv_100",19268,306,305
"http://curiosiphi:3002/watDiv_100",19269,308,308
"http://curiosiphi:3002/watDiv_100",19270,308,308
"http://curiosiphi:3001/watDiv_100",19574,307,307
"http://curiosiphi:3002/watDiv_100",19577,306,306
"http://curiosiphi:3002/watDiv_100",19577,305,305
"http://curiosiphi:3000/watDiv_100",19578,307,307
"http://curiosiphi:3001/watDiv_100",19881,306,306
"http://curiosiphi:3001/watDiv_100",19885,306,306
"http://curiosiphi:3002/watDiv_100",19886,306,306
"http://curiosiphi:3002/watDiv_100",19886,305,305
"http://curiosiphi:3001/watDiv_100",20190,307,307
"http://curiosiphi:3001/watDiv_100",20193,306,306
"http://curiosiphi:3002/watDiv_100",20199,309,308
"http://curiosiphi:3001/watDiv_100",20200,307,307
"http://curiosiphi:3001/watDiv_100",20508,307,307
"http://curiosiphi:3002/watDiv_100",20510,308,308
"http://curiosiphi:3001/watDiv_100",20510,306,305
"http://curiosiphi:3002/watDiv_100",20512,308,308
"http://curiosiphi:3001/watDiv_100",20823,307,307
"http://curiosiphi:3002/watDiv_100",20823,307,306
"http://curiosiphi:3002/watDiv_100",20824,306,306
"http://curiosiphi:3002/watDiv_100",21140,309,309
"http://curiosiphi:3001/watDiv_100",21142,306,306
"http://curiosiphi:3000/watDiv_100",21424,907,907
"http://curiosiphi:3001/watDiv_100",21744,314,312
"http://curiosiphi:3001/watDiv_100",21746,310,310
"http://curiosiphi:3002/watDiv_100",21747,309,308
"http://curiosiphi:3000/watDiv_100",22341,913,913
"http://curiosiphi:3001/watDiv_100",22650,307,307
"http://curiosiphi:3001/watDiv_100",22653,310,310
"http://curiosiphi:3002/watDiv_100",22654,309,307
"http://curiosiphi:3002/watDiv_100",22959,307,307
"http://curiosiphi:3001/watDiv_100",22964,308,308
"http://curiosiphi:3001/watDiv_100",22965,308,308
"http://curiosiphi:3000/watDiv_100",23256,907,907
"http://curiosiphi:3001/watDiv_100",23567,307,307
"http://curiosiphi:3001/watDiv_100",23569,308,308
"http://curiosiphi:3002/watDiv_100",23570,309,309
"http://curiosiphi:3002/watDiv_100",23571,309,308
"http://curiosiphi:3001/watDiv_100",23895,308,308
"http://curiosiphi:3001/watDiv_100",23896,308,308
"http://curiosiphi:3000/watDiv_100",24492,909,908
"http://curiosiphi:3000/watDiv_100",24493,907,907
"http://curiosiphi:3002/watDiv_100",24804,307,307
"http://curiosiphi:3001/watDiv_100",24805,308,308
"http://curiosiphi:3001/watDiv_100",24806,307,307
"http://curiosiphi:3001/watDiv_100",24807,309,309
"http://curiosiphi:3001/watDiv_100",25117,306,306
"http://curiosiphi:3001/watDiv_100",25119,308,308
"http://curiosiphi:3001/watDiv_100",25120,308,308
"http://curiosiphi:3000/watDiv_100",25718,908,908
"http://curiosiphi:3002/watDiv_100",26029,307,307
"http://curiosiphi:3002/watDiv_100",26032,307,307
"http://curiosiphi:3001/watDiv_100",26038,310,310
"http://curiosiphi:3002/watDiv_100",26039,309,309
"http://curiosiphi:3002/watDiv_100",26346,310,309
"http://curiosiphi:3001/watDiv_100",26351,309,308
"http://curiosiphi:3001/watDiv_100",26352,307,307
"http://curiosiphi:3001/watDiv_100",26356,311,311
"http://curiosiphi:3001/watDiv_100",26662,313,311
"http://curiosiphi:3001/watDiv_100",26664,306,306
"http://curiosiphi:3002/watDiv_100",26665,307,307
"http://curiosiphi:3001/watDiv_100",26665,306,306
"http://curiosiphi:3002/watDiv_100",26970,307,307
"http://curiosiphi:3001/watDiv_100",26972,305,305
"http://curiosiphi:3002/watDiv_100",26975,307,307
"http://curiosiphi:3001/watDiv_100",26976,307,306
"http://curiosiphi:3000/watDiv_100",27268,909,908
"http://curiosiphi:3001/watDiv_100",27288,308,307
"http://curiosiphi:3001/watDiv_100",27289,307,307
"http://curiosiphi:3001/watDiv_100",27290,307,307
"http://curiosiphi:3002/watDiv_100",27291,307,307
"http://curiosiphi:3001/watDiv_100",27601,306,306
"http://curiosiphi:3002/watDiv_100",27602,307,307
"http://curiosiphi:3001/watDiv_100",27602,308,308
"http://curiosiphi:3000/watDiv_100",28201,907,907
"http://curiosiphi:3002/watDiv_100",28519,313,312
"http://curiosiphi:3002/watDiv_100",28520,315,315
"http://curiosiphi:3001/watDiv_100",28521,313,313
"http://curiosiphi:3001/watDiv_100",28522,308,308
"http://curiosiphi:3001/watDiv_100",28836,307,307
"http://curiosiphi:3002/watDiv_100",28837,309,309
"http://curiosiphi:3002/watDiv_100",28838,308,308
"http://curiosiphi:3002/watDiv_100",28838,309,309
"http://curiosiphi:3001/watDiv_100",29148,306,306
"http://curiosiphi:3002/watDiv_100",29150,307,307
"http://curiosiphi:3001/watDiv_100",29150,308,308
"http://curiosiphi:3002/watDiv_100",29151,310,310
"http://curiosiphi:3002/watDiv_100",29463,307,307
"http://curiosiphi:3001/watDiv_100",29464,309,309
"http://curiosiphi:3001/watDiv_100",29465,311,311
"http://curiosiphi:3001/watDiv_100",29778,307,307
"http://curiosiphi:3000/watDiv_100",30062,907,907
"http://curiosiphi:3002/watDiv_100",30375,309,309
"http://curiosiphi:3002/watDiv_100",30377,309,309
"http://curiosiphi:3001/watDiv_100",30378,308,308
"http://curiosiphi:3002/watDiv_100",30692,309,308
"http://curiosiphi:3001/watDiv_100",30693,308,308
"http://curiosiphi:3002/watDiv_100",30694,308,308
"http://curiosiphi:3000/watDiv_100",30981,908,908
"http://curiosiphi:3001/watDiv_100",31294,307,306
"http://curiosiphi:3000/watDiv_100",31895,907,907
"http://curiosiphi:3000/watDiv_100",31896,911,910
"http://curiosiphi:3000/watDiv_100",31897,908,908
"http://curiosiphi:3001/watDiv_100",32207,306,306
"http://curiosiphi:3002/watDiv_100",32208,306,306
"http://curiosiphi:3002/watDiv_100",32209,306,306
"http://curiosiphi:3001/watDiv_100",32517,308,308
"http://curiosiphi:3000/watDiv_100",32809,908,907
"http://curiosiphi:3001/watDiv_100",33119,307,307
"http://curiosiphi:3002/watDiv_100",33120,306,306
"http://curiosiphi:3002/watDiv_100",33121,307,307
"http://curiosiphi:3002/watDiv_100",33122,310,309
"http://curiosiphi:3001/watDiv_100",33433,307,307
"http://curiosiphi:3002/watDiv_100",33434,308,307
"http://curiosiphi:3001/watDiv_100",33434,307,307
"http://curiosiphi:3001/watDiv_100",33435,310,310
"http://curiosiphi:3001/watDiv_100",33752,310,310
"http://curiosiphi:3002/watDiv_100",33755,309,309
"http://curiosiphi:3001/watDiv_100",33755,307,307
"http://curiosiphi:3000/watDiv_100",34355,912,911
"http://curiosiphi:3001/watDiv_100",34666,305,305
"http://curiosiphi:3002/watDiv_100",34668,308,308
"http://curiosiphi:3001/watDiv_100",34668,309,309
"http://curiosiphi:3000/watDiv_100",34669,908,908
"http://curiosiphi:3001/watDiv_100",34988,314,314
"http://curiosiphi:3001/watDiv_100",34989,314,314
"http://curiosiphi:3001/watDiv_100",34990,316,316
"http://curiosiphi:3001/watDiv_100",34990,317,317
"http://curiosiphi:3002/watDiv_100",35305,308,308
"http://curiosiphi:3001/watDiv_100",35306,310,310
"http://curiosiphi:3001/watDiv_100",35307,310,310
"http://curiosiphi:3000/watDiv_100",35911,913,913
"http://curiosiphi:3000/watDiv_100",36222,908,907
"http://curiosiphi:3000/watDiv_100",36223,910,910
"http://curiosiphi:3001/watDiv_100",36224,310,309
"http://curiosiphi:3000/watDiv_100",36225,908,908
"http://curiosiphi:3001/watDiv_100",36539,307,306
"http://curiosiphi:3002/watDiv_100",36541,308,307
"http://curiosiphi:3001/watDiv_100",36541,308,307
"http://curiosiphi:3001/watDiv_100",36851,306,306
"http://curiosiphi:3001/watDiv_100",36851,305,305
"http://curiosiphi:3000/watDiv_100",37140,906,906
"http://curiosiphi:3001/watDiv_100",37451,306,306
"http://curiosiphi:3000/watDiv_100",37452,907,907
"http://curiosiphi:3001/watDiv_100",37763,306,306
"http://curiosiphi:3000/watDiv_100",38051,908,907
"http://curiosiphi:3001/watDiv_100",38358,306,306
"http://curiosiphi:3002/watDiv_100",38359,307,307
"http://curiosiphi:3000/watDiv_100",38363,907,907
"http://curiosiphi:3001/watDiv_100",38673,309,308
"http://curiosiphi:3002/watDiv_100",38675,309,309
"http://curiosiphi:3002/watDiv_100",38675,307,307
"http://curiosiphi:3001/watDiv_100",38675,306,306
"http://curiosiphi:3002/watDiv_100",38981,307,307
"http://curiosiphi:3002/watDiv_100",38984,306,306
"http://curiosiphi:3001/watDiv_100",38984,307,307
"http://curiosiphi:3002/watDiv_100",38985,307,307
"http://curiosiphi:3001/watDiv_100",39299,305,305
"http://curiosiphi:3002/watDiv_100",39300,309,308
"http://curiosiphi:3001/watDiv_100",39301,308,308
"http://curiosiphi:3002/watDiv_100",39302,309,309
"http://curiosiphi:3001/watDiv_100",39612,306,306
"http://curiosiphi:3001/watDiv_100",39613,306,306
"http://curiosiphi:3002/watDiv_100",39614,307,307
"http://curiosiphi:3000/watDiv_100",40215,909,909
"http://curiosiphi:3000/watDiv_100",40222,915,915
"http://curiosiphi:3002/watDiv_100",40530,314,314
"http://curiosiphi:3002/watDiv_100",40535,312,311
"http://curiosiphi:3001/watDiv_100",40537,309,309
"http://curiosiphi:3002/watDiv_100",40843,309,309
"http://curiosiphi:3001/watDiv_100",40847,307,307
"http://curiosiphi:3000/watDiv_100",41137,911,911
"http://curiosiphi:3002/watDiv_100",41449,309,308
"http://curiosiphi:3001/watDiv_100",41450,308,308
"http://curiosiphi:3001/watDiv_100",41456,309,308
"http://curiosiphi:3001/watDiv_100",41457,311,311
"http://curiosiphi:3001/watDiv_100",41770,305,305
"http://curiosiphi:3001/watDiv_100",41771,306,306
"http://curiosiphi:3000/watDiv_100",42365,910,910
"http://curiosiphi:3000/watDiv_100",42370,908,908
"http://curiosiphi:3002/watDiv_100",42677,308,308
"http://curiosiphi:3002/watDiv_100",42682,308,308
"http://curiosiphi:3001/watDiv_100",42684,307,307
"http://curiosiphi:3001/watDiv_100",42991,310,310
"http://curiosiphi:3001/watDiv_100",43004,316,316
"http://curiosiphi:3000/watDiv_100",43283,907,907
"http://curiosiphi:3002/watDiv_100",43595,306,306
"http://curiosiphi:3002/watDiv_100",43596,307,307
"http://curiosiphi:3001/watDiv_100",43597,307,307
"http://curiosiphi:3000/watDiv_100",44196,908,908
"http://curiosiphi:3001/watDiv_100",44507,306,306
"http://curiosiphi:3002/watDiv_100",44509,308,308
"http://curiosiphi:3002/watDiv_100",44509,307,307
"http://curiosiphi:3000/watDiv_100",45108,909,909
"http://curiosiphi:3002/watDiv_100",45421,307,307
"http://curiosiphi:3002/watDiv_100",45423,310,309
"http://curiosiphi:3002/watDiv_100",45423,308,308
"http://curiosiphi:3000/watDiv_100",46019,907,907
"http://curiosiphi:3002/watDiv_100",46334,310,309
"http://curiosiphi:3002/watDiv_100",46336,309,309
"http://curiosiphi:3002/watDiv_100",46341,310,310
"http://curiosiphi:3002/watDiv_100",46655,306,306
"http://curiosiphi:3000/watDiv_100",46936,908,908
"http://curiosiphi:3002/watDiv_100",47249,310,309
"http://curiosiphi:3001/watDiv_100",47250,309,309
"http://curiosiphi:3000/watDiv_100",47254,908,907
"http://curiosiphi:3002/watDiv_100",47567,306,306
"http://curiosiphi:3002/watDiv_100",47569,309,309
"http://curiosiphi:3002/watDiv_100",47879,306,306
"http://curiosiphi:3002/watDiv_100",47880,307,307
"http://curiosiphi:3000/watDiv_100",48170,908,908
"http://curiosiphi:3000/watDiv_100",48171,909,909
"http://curiosiphi:3002/watDiv_100",48488,308,308
"http://curiosiphi:3001/watDiv_100",48489,307,307
"http://curiosiphi:3001/watDiv_100",48491,307,307
"http://curiosiphi:3000/watDiv_100",49087,910,910
"http://curiosiphi:3002/watDiv_100",49401,308,307
"http://curiosiphi:3001/watDiv_100",49404,307,307
"http://curiosiphi:3001/watDiv_100",49405,309,309
"http://curiosiphi:3000/watDiv_100",50001,910,909
"http://curiosiphi:3001/watDiv_100",50310,307,307
"http://curiosiphi:3001/watDiv_100",50311,308,308
"http://curiosiphi:3002/watDiv_100",50312,308,308
"http://curiosiphi:3000/watDiv_100",50909,907,907
"http://curiosiphi:3002/watDiv_100",51223,310,310
"http://curiosiphi:3002/watDiv_100",51225,311,310
"http://curiosiphi:3002/watDiv_100",51227,309,307
"http://curiosiphi:3002/watDiv_100",51540,306,306
"http://curiosiphi:3000/watDiv_100",51826,910,909
"http://curiosiphi:3002/watDiv_100",52135,308,307
"http://curiosiphi:3002/watDiv_100",52139,307,307
"http://curiosiphi:3000/watDiv_100",52143,909,909
"http://curiosiphi:3000/watDiv_100",52736,908,907
"http://curiosiphi:3002/watDiv_100",53044,307,307
"http://curiosiphi:3001/watDiv_100",53044,306,306
"http://curiosiphi:3000/watDiv_100",53052,907,907
"http://curiosiphi:3000/watDiv_100",53054,907,907
"http://curiosiphi:3001/watDiv_100",53360,306,306
"http://curiosiphi:3001/watDiv_100",53361,306,306
"http://curiosiphi:3001/watDiv_100",53361,308,308
"http://curiosiphi:3002/watDiv_100",53362,306,306
"http://curiosiphi:3001/watDiv_100",53672,307,307
"http://curiosiphi:3001/watDiv_100",53672,308,308
"http://curiosiphi:3001/watDiv_100",53673,308,308
"http://curiosiphi:3000/watDiv_100",54271,908,908
"http://curiosiphi:3001/watDiv_100",54579,306,306
"http://curiosiphi:3000/watDiv_100",55180,906,906
"http://curiosiphi:3000/watDiv_100",55180,908,908
"http://curiosiphi:3000/watDiv_100",55182,909,909
"http://curiosiphi:3002/watDiv_100",55491,308,308
"http://curiosiphi:3002/watDiv_100",55492,307,307
"http://curiosiphi:3000/watDiv_100",56091,907,906
"http://curiosiphi:3000/watDiv_100",56092,909,909
"http://curiosiphi:3000/watDiv_100",56405,908,907
"http://curiosiphi:3002/watDiv_100",56407,309,309
"http://curiosiphi:3001/watDiv_100",56717,308,308
"http://curiosiphi:3000/watDiv_100",57005,909,908
"http://curiosiphi:3000/watDiv_100",57010,908,908
"http://curiosiphi:3002/watDiv_100",57324,311,311
"http://curiosiphi:3002/watDiv_100",57324,307,307
"http://curiosiphi:3001/watDiv_100",57324,306,306
"http://curiosiphi:3001/watDiv_100",57636,310,310
"http://curiosiphi:3001/watDiv_100",57637,306,306
"http://curiosiphi:3000/watDiv_100",57926,908,907
"http://curiosiphi:3000/watDiv_100",58238,907,907
"http://curiosiphi:3000/watDiv_100",58240,910,910
"http://curiosiphi:3001/watDiv_100",58553,307,307
"http://curiosiphi:3002/watDiv_100",58554,310,310
"http://curiosiphi:3000/watDiv_100",58840,907,907
"http://curiosiphi:3000/watDiv_100",58841,910,910
"http://curiosiphi:3002/watDiv_100",59157,311,311
"http://curiosiphi:3002/watDiv_100",59158,310,308
"http://curiosiphi:3001/watDiv_100",59160,307,307
"http://curiosiphi:3001/watDiv_100",59471,306,306
"http://curiosiphi:3002/watDiv_100",59471,307,307
"http://curiosiphi:3000/watDiv_100",59760,907,907
"http://curiosiphi:3001/watDiv_100",60071,307,307
"http://curiosiphi:3002/watDiv_100",60073,306,306
"http://curiosiphi:3002/watDiv_100",60074,309,309
"http://curiosiphi:3002/watDiv_100",60383,306,306
"http://curiosiphi:3000/watDiv_100",60671,906,906
"http://curiosiphi:3002/watDiv_100",60982,308,307
