target,timestamp,time,realTime
"http://curiosiphi:3002/watDiv_100",16786,308,308
"http://curiosiphi:3001/watDiv_100",17098,308,308
"http://curiosiphi:3002/watDiv_100",17098,306,306
"http://curiosiphi:3000/watDiv_100",17098,306,306
"http://curiosiphi:3001/watDiv_100",17098,307,307
"http://curiosiphi:3001/watDiv_100",17408,307,306
"http://curiosiphi:3000/watDiv_100",17409,309,309
"http://curiosiphi:3001/watDiv_100",17412,311,311
"http://curiosiphi:3000/watDiv_100",17413,312,312
"http://curiosiphi:3000/watDiv_100",17722,306,306
"http://curiosiphi:3000/watDiv_100",17723,308,308
"http://curiosiphi:3001/watDiv_100",17724,307,307
"http://curiosiphi:3002/watDiv_100",17724,307,307
"http://curiosiphi:3002/watDiv_100",18042,309,309
"http://curiosiphi:3001/watDiv_100",18043,312,312
"http://curiosiphi:3001/watDiv_100",18044,307,307
"http://curiosiphi:3001/watDiv_100",18044,309,309
"http://curiosiphi:3001/watDiv_100",18357,306,306
"http://curiosiphi:3002/watDiv_100",18358,308,308
"http://curiosiphi:3002/watDiv_100",18359,309,309
"http://curiosiphi:3002/watDiv_100",18360,308,308
"http://curiosiphi:3001/watDiv_100",18670,307,307
"http://curiosiphi:3002/watDiv_100",18671,307,307
"http://curiosiphi:3001/watDiv_100",18672,308,308
"http://curiosiphi:3000/watDiv_100",18673,310,310
"http://curiosiphi:3001/watDiv_100",18989,310,309
"http://curiosiphi:3001/watDiv_100",18990,309,308
"http://curiosiphi:3002/watDiv_100",18992,307,307
"http://curiosiphi:3000/watDiv_100",18993,307,307
"http://curiosiphi:3002/watDiv_100",19307,309,309
"http://curiosiphi:3000/watDiv_100",19309,309,309
"http://curiosiphi:3001/watDiv_100",19310,310,309
"http://curiosiphi:3001/watDiv_100",19311,306,306
"http://curiosiphi:3001/watDiv_100",19623,308,307
"http://curiosiphi:3002/watDiv_100",19629,308,308
"http://curiosiphi:3002/watDiv_100",19630,311,311
"http://curiosiphi:3002/watDiv_100",19630,308,308
"http://curiosiphi:3001/watDiv_100",19937,310,310
"http://curiosiphi:3001/watDiv_100",19942,308,308
"http://curiosiphi:3000/watDiv_100",19942,308,308
"http://curiosiphi:3002/watDiv_100",19943,308,308
"http://curiosiphi:3002/watDiv_100",20251,310,310
"http://curiosiphi:3002/watDiv_100",20253,306,306
"http://curiosiphi:3002/watDiv_100",20566,309,308
"http://curiosiphi:3000/watDiv_100",20857,911,911
"http://curiosiphi:3000/watDiv_100",20858,911,911
"http://curiosiphi:3001/watDiv_100",21175,311,310
"http://curiosiphi:3001/watDiv_100",21176,306,306
"http://curiosiphi:3001/watDiv_100",21177,306,306
"http://curiosiphi:3000/watDiv_100",21775,908,908
"http://curiosiphi:3001/watDiv_100",22093,312,311
"http://curiosiphi:3002/watDiv_100",22094,312,312
"http://curiosiphi:3002/watDiv_100",22094,311,311
"http://curiosiphi:3000/watDiv_100",22094,909,909
"http://curiosiphi:3002/watDiv_100",22407,307,307
"http://curiosiphi:3002/watDiv_100",22408,309,309
"http://curiosiphi:3001/watDiv_100",22409,310,310
"http://curiosiphi:3001/watDiv_100",22410,309,309
"http://curiosiphi:3001/watDiv_100",22726,308,308
"http://curiosiphi:3001/watDiv_100",22727,307,307
"http://curiosiphi:3001/watDiv_100",22728,307,307
"http://curiosiphi:3001/watDiv_100",23042,308,307
"http://curiosiphi:3000/watDiv_100",23327,908,908
"http://curiosiphi:3001/watDiv_100",23650,316,316
"http://curiosiphi:3002/watDiv_100",23651,315,309
"http://curiosiphi:3002/watDiv_100",23652,308,308
"http://curiosiphi:3000/watDiv_100",24242,911,911
"http://curiosiphi:3002/watDiv_100",24554,309,308
"http://curiosiphi:3001/watDiv_100",24557,311,311
"http://curiosiphi:3002/watDiv_100",24558,309,309
"http://curiosiphi:3001/watDiv_100",24874,309,309
"http://curiosiphi:3001/watDiv_100",24875,309,309
"http://curiosiphi:3000/watDiv_100",25156,909,908
"http://curiosiphi:3002/watDiv_100",25470,311,310
"http://curiosiphi:3001/watDiv_100",25472,308,308
"http://curiosiphi:3002/watDiv_100",25473,307,307
"http://curiosiphi:3001/watDiv_100",25788,310,310
"http://curiosiphi:3000/watDiv_100",26071,910,909
"http://curiosiphi:3002/watDiv_100",26380,307,307
"http://curiosiphi:3001/watDiv_100",26381,307,307
"http://curiosiphi:3001/watDiv_100",26383,307,307
"http://curiosiphi:3001/watDiv_100",26386,309,309
"http://curiosiphi:3002/watDiv_100",26692,307,307
"http://curiosiphi:3001/watDiv_100",26693,307,307
"http://curiosiphi:3001/watDiv_100",26694,312,312
"http://curiosiphi:3001/watDiv_100",26700,311,311
"http://curiosiphi:3002/watDiv_100",27010,308,308
"http://curiosiphi:3002/watDiv_100",27012,308,308
"http://curiosiphi:3002/watDiv_100",27012,309,309
"http://curiosiphi:3002/watDiv_100",27332,309,308
"http://curiosiphi:3001/watDiv_100",27333,308,308
"http://curiosiphi:3002/watDiv_100",27334,308,308
"http://curiosiphi:3001/watDiv_100",27339,313,313
"http://curiosiphi:3000/watDiv_100",27612,908,908
"http://curiosiphi:3002/watDiv_100",27924,310,309
"http://curiosiphi:3001/watDiv_100",27926,310,308
"http://curiosiphi:3001/watDiv_100",27933,311,311
"http://curiosiphi:3002/watDiv_100",28240,311,311
"http://curiosiphi:3001/watDiv_100",28241,307,307
"http://curiosiphi:3000/watDiv_100",28527,908,908
"http://curiosiphi:3001/watDiv_100",28836,308,307
"http://curiosiphi:3001/watDiv_100",28841,312,311
"http://curiosiphi:3001/watDiv_100",28842,308,308
"http://curiosiphi:3002/watDiv_100",28843,311,311
"http://curiosiphi:3002/watDiv_100",29150,310,310
"http://curiosiphi:3002/watDiv_100",29156,306,306
"http://curiosiphi:3001/watDiv_100",29161,312,312
"http://curiosiphi:3001/watDiv_100",29462,309,307
"http://curiosiphi:3000/watDiv_100",29756,907,907
"http://curiosiphi:3001/watDiv_100",30068,306,306
"http://curiosiphi:3002/watDiv_100",30069,309,309
"http://curiosiphi:3001/watDiv_100",30073,312,312
"http://curiosiphi:3002/watDiv_100",30073,310,310
"http://curiosiphi:3001/watDiv_100",30380,308,308
"http://curiosiphi:3001/watDiv_100",30382,306,306
"http://curiosiphi:3002/watDiv_100",30383,307,307
"http://curiosiphi:3000/watDiv_100",30983,908,908
"http://curiosiphi:3001/watDiv_100",31291,306,306
"http://curiosiphi:3000/watDiv_100",31292,906,906
"http://curiosiphi:3002/watDiv_100",31600,307,307
"http://curiosiphi:3000/watDiv_100",31892,907,907
"http://curiosiphi:3000/watDiv_100",31893,909,909
"http://curiosiphi:3001/watDiv_100",32206,308,307
"http://curiosiphi:3001/watDiv_100",32207,309,309
"http://curiosiphi:3001/watDiv_100",32207,310,310
"http://curiosiphi:3001/watDiv_100",32208,309,309
"http://curiosiphi:3001/watDiv_100",32519,308,308
"http://curiosiphi:3002/watDiv_100",32520,308,308
"http://curiosiphi:3001/watDiv_100",32521,309,309
"http://curiosiphi:3001/watDiv_100",32521,308,308
"http://curiosiphi:3001/watDiv_100",32839,305,305
"http://curiosiphi:3001/watDiv_100",32840,308,308
"http://curiosiphi:3002/watDiv_100",32841,308,308
"http://curiosiphi:3000/watDiv_100",33437,908,908
"http://curiosiphi:3001/watDiv_100",33752,308,308
"http://curiosiphi:3002/watDiv_100",33753,307,307
"http://curiosiphi:3001/watDiv_100",33754,308,308
"http://curiosiphi:3001/watDiv_100",33754,312,312
"http://curiosiphi:3001/watDiv_100",34067,307,307
"http://curiosiphi:3001/watDiv_100",34068,307,307
"http://curiosiphi:3002/watDiv_100",34068,307,307
"http://curiosiphi:3001/watDiv_100",34069,310,309
"http://curiosiphi:3002/watDiv_100",34387,308,308
"http://curiosiphi:3001/watDiv_100",34388,306,306
"http://curiosiphi:3001/watDiv_100",34390,310,309
"http://curiosiphi:3001/watDiv_100",34700,306,306
"http://curiosiphi:3001/watDiv_100",34701,306,306
"http://curiosiphi:3002/watDiv_100",34702,308,308
"http://curiosiphi:3000/watDiv_100",34988,906,906
"http://curiosiphi:3001/watDiv_100",35301,310,309
"http://curiosiphi:3002/watDiv_100",35301,307,307
"http://curiosiphi:3001/watDiv_100",35302,309,309
"http://curiosiphi:3001/watDiv_100",35303,309,309
"http://curiosiphi:3002/watDiv_100",35615,306,306
"http://curiosiphi:3002/watDiv_100",35615,307,307
"http://curiosiphi:3002/watDiv_100",35616,309,309
"http://curiosiphi:3002/watDiv_100",35929,307,307
"http://curiosiphi:3000/watDiv_100",36215,908,908
"http://curiosiphi:3001/watDiv_100",36531,309,309
"http://curiosiphi:3002/watDiv_100",36532,308,308
"http://curiosiphi:3000/watDiv_100",37130,912,912
"http://curiosiphi:3000/watDiv_100",37130,910,910
"http://curiosiphi:3001/watDiv_100",37438,305,305
"http://curiosiphi:3002/watDiv_100",37439,306,306
"http://curiosiphi:3001/watDiv_100",37439,306,306
"http://curiosiphi:3002/watDiv_100",37440,308,308
"http://curiosiphi:3001/watDiv_100",37745,306,306
"http://curiosiphi:3001/watDiv_100",37750,308,308
"http://curiosiphi:3001/watDiv_100",37751,308,308
"http://curiosiphi:3002/watDiv_100",37753,307,307
"http://curiosiphi:3002/watDiv_100",38058,309,309
"http://curiosiphi:3002/watDiv_100",38061,307,306
"http://curiosiphi:3001/watDiv_100",38062,307,307
"http://curiosiphi:3002/watDiv_100",38373,307,307
"http://curiosiphi:3000/watDiv_100",38662,907,907
"http://curiosiphi:3001/watDiv_100",38974,309,309
"http://curiosiphi:3000/watDiv_100",38975,907,907
"http://curiosiphi:3002/watDiv_100",38978,312,311
"http://curiosiphi:3001/watDiv_100",38981,307,306
"http://curiosiphi:3001/watDiv_100",39291,308,308
"http://curiosiphi:3002/watDiv_100",39293,309,308
"http://curiosiphi:3001/watDiv_100",39295,307,306
"http://curiosiphi:3002/watDiv_100",39296,306,306
"http://curiosiphi:3001/watDiv_100",39609,308,308
"http://curiosiphi:3001/watDiv_100",39610,308,308
"http://curiosiphi:3001/watDiv_100",39611,309,309
"http://curiosiphi:3002/watDiv_100",39922,307,307
"http://curiosiphi:3002/watDiv_100",39923,310,309
"http://curiosiphi:3000/watDiv_100",40209,906,906
"http://curiosiphi:3001/watDiv_100",40517,306,306
"http://curiosiphi:3001/watDiv_100",40518,308,308
"http://curiosiphi:3000/watDiv_100",40521,907,907
"http://curiosiphi:3002/watDiv_100",40833,307,307
"http://curiosiphi:3002/watDiv_100",40835,309,309
"http://curiosiphi:3002/watDiv_100",40835,309,309
"http://curiosiphi:3002/watDiv_100",40836,310,310
"http://curiosiphi:3001/watDiv_100",40837,310,310
"http://curiosiphi:3001/watDiv_100",41149,307,307
"http://curiosiphi:3001/watDiv_100",41150,308,308
"http://curiosiphi:3001/watDiv_100",41151,310,310
"http://curiosiphi:3001/watDiv_100",41152,309,309
"http://curiosiphi:3001/watDiv_100",41469,306,306
"http://curiosiphi:3002/watDiv_100",41470,311,310
"http://curiosiphi:3000/watDiv_100",42068,910,910
"http://curiosiphi:3000/watDiv_100",42069,908,908
"http://curiosiphi:3001/watDiv_100",42381,307,307
"http://curiosiphi:3002/watDiv_100",42381,307,307
"http://curiosiphi:3002/watDiv_100",42382,307,307
"http://curiosiphi:3002/watDiv_100",42383,310,310
"http://curiosiphi:3001/watDiv_100",42694,307,307
"http://curiosiphi:3002/watDiv_100",42695,307,307
"http://curiosiphi:3000/watDiv_100",43293,907,907
"http://curiosiphi:3000/watDiv_100",43295,907,907
"http://curiosiphi:3002/watDiv_100",43602,307,307
"http://curiosiphi:3002/watDiv_100",43604,308,308
"http://curiosiphi:3002/watDiv_100",43605,308,308
"http://curiosiphi:3001/watDiv_100",43930,309,309
"http://curiosiphi:3001/watDiv_100",43931,309,309
"http://curiosiphi:3000/watDiv_100",44204,906,906
"http://curiosiphi:3001/watDiv_100",44515,308,308
"http://curiosiphi:3001/watDiv_100",44516,307,307
"http://curiosiphi:3002/watDiv_100",44517,307,307
"http://curiosiphi:3000/watDiv_100",44529,907,907
"http://curiosiphi:3002/watDiv_100",44838,307,307
"http://curiosiphi:3002/watDiv_100",44839,306,306
"http://curiosiphi:3002/watDiv_100",44840,309,309
"http://curiosiphi:3001/watDiv_100",45152,306,306
"http://curiosiphi:3002/watDiv_100",45153,308,307
"http://curiosiphi:3000/watDiv_100",45439,907,907
"http://curiosiphi:3001/watDiv_100",45747,307,306
"http://curiosiphi:3002/watDiv_100",45749,308,307
"http://curiosiphi:3002/watDiv_100",45750,307,306
"http://curiosiphi:3001/watDiv_100",46056,308,308
"http://curiosiphi:3002/watDiv_100",46063,308,308
"http://curiosiphi:3000/watDiv_100",46351,908,908
"http://curiosiphi:3001/watDiv_100",46665,305,305
"http://curiosiphi:3001/watDiv_100",46666,310,310
"http://curiosiphi:3001/watDiv_100",46667,309,309
"http://curiosiphi:3001/watDiv_100",46668,311,311
"http://curiosiphi:3001/watDiv_100",46976,305,305
"http://curiosiphi:3001/watDiv_100",46977,306,306
"http://curiosiphi:3002/watDiv_100",47285,307,307
"http://curiosiphi:3000/watDiv_100",47579,907,907
"http://curiosiphi:3000/watDiv_100",47579,906,906
"http://curiosiphi:3000/watDiv_100",47885,906,906
"http://curiosiphi:3002/watDiv_100",47893,310,309
"http://curiosiphi:3000/watDiv_100",48488,907,907
"http://curiosiphi:3000/watDiv_100",48489,909,909
"http://curiosiphi:3000/watDiv_100",48798,909,909
"http://curiosiphi:3001/watDiv_100",48800,307,307
"http://curiosiphi:3001/watDiv_100",48802,308,307
"http://curiosiphi:3002/watDiv_100",49114,309,308
"http://curiosiphi:3002/watDiv_100",49115,309,308
"http://curiosiphi:3000/watDiv_100",49400,906,906
"http://curiosiphi:3001/watDiv_100",49708,306,306
"http://curiosiphi:3002/watDiv_100",49710,308,308
"http://curiosiphi:3001/watDiv_100",49711,310,310
"http://curiosiphi:3002/watDiv_100",50020,308,308
"http://curiosiphi:3002/watDiv_100",50021,309,306
"http://curiosiphi:3001/watDiv_100",50024,309,309
"http://curiosiphi:3000/watDiv_100",50312,909,909
"http://curiosiphi:3002/watDiv_100",50624,308,308
"http://curiosiphi:3001/watDiv_100",50625,311,311
"http://curiosiphi:3002/watDiv_100",50625,308,307
"http://curiosiphi:3001/watDiv_100",50626,308,308
"http://curiosiphi:3002/watDiv_100",50937,307,306
"http://curiosiphi:3002/watDiv_100",50938,308,308
"http://curiosiphi:3001/watDiv_100",50938,307,306
"http://curiosiphi:3002/watDiv_100",50939,307,307
"http://curiosiphi:3002/watDiv_100",51248,305,305
"http://curiosiphi:3002/watDiv_100",51249,307,307
"http://curiosiphi:3002/watDiv_100",51250,309,309
"http://curiosiphi:3002/watDiv_100",51561,307,307
"http://curiosiphi:3000/watDiv_100",51848,907,906
"http://curiosiphi:3001/watDiv_100",52159,308,308
"http://curiosiphi:3001/watDiv_100",52161,307,307
"http://curiosiphi:3002/watDiv_100",52162,308,308
"http://curiosiphi:3002/watDiv_100",52472,306,306
"http://curiosiphi:3000/watDiv_100",52762,908,908
"http://curiosiphi:3001/watDiv_100",53073,308,308
"http://curiosiphi:3002/watDiv_100",53074,308,308
"http://curiosiphi:3002/watDiv_100",53075,308,308
"http://curiosiphi:3002/watDiv_100",53076,309,309
"http://curiosiphi:3001/watDiv_100",53385,306,306
"http://curiosiphi:3002/watDiv_100",53386,306,306
"http://curiosiphi:3001/watDiv_100",53387,307,307
"http://curiosiphi:3001/watDiv_100",53700,310,310
"http://curiosiphi:3000/watDiv_100",53987,908,908
"http://curiosiphi:3001/watDiv_100",54303,309,309
"http://curiosiphi:3001/watDiv_100",54306,307,307
"http://curiosiphi:3000/watDiv_100",54903,907,907
"http://curiosiphi:3000/watDiv_100",54904,912,912
"http://curiosiphi:3001/watDiv_100",55217,308,308
"http://curiosiphi:3001/watDiv_100",55222,309,309
"http://curiosiphi:3001/watDiv_100",55223,306,306
"http://curiosiphi:3001/watDiv_100",55224,308,308
"http://curiosiphi:3001/watDiv_100",55528,308,308
"http://curiosiphi:3000/watDiv_100",55819,908,908
"http://curiosiphi:3002/watDiv_100",56134,312,312
"http://curiosiphi:3002/watDiv_100",56135,311,311
"http://curiosiphi:3002/watDiv_100",56136,310,310
"http://curiosiphi:3002/watDiv_100",56137,311,311
"http://curiosiphi:3001/watDiv_100",56447,306,306
"http://curiosiphi:3002/watDiv_100",56452,309,309
"http://curiosiphi:3002/watDiv_100",56453,311,311
"http://curiosiphi:3000/watDiv_100",57049,909,909
"http://curiosiphi:3001/watDiv_100",57359,307,307
"http://curiosiphi:3002/watDiv_100",57362,308,308
"http://curiosiphi:3002/watDiv_100",57363,307,307
"http://curiosiphi:3001/watDiv_100",57676,309,308
"http://curiosiphi:3002/watDiv_100",57679,306,306
"http://curiosiphi:3000/watDiv_100",57965,907,907
"http://curiosiphi:3002/watDiv_100",58273,307,307
"http://curiosiphi:3001/watDiv_100",58274,307,307
